ID,Catalog,Item,Description,SmImage,LgImage,Category1,Category2,Category3,Units,RegPrice,SalePrice,OutOfStock,Active,Inventory,Keywords,Category4,Category5,DiscountPr,Wholesale,Featured,DateEdited,ItemCost,TaxPercent,PopUpPg,SmImage2,LgImage2,SmImage3,LgImage3,MetaTitle,WSOnly
48,,Yucca recurvifolia (Soft leaf yucca),"<p>Yucca recurvifolia (Soft leaf yucca) Sunset: 7-24, 26-32; USDA: 7-10. Full sun to light shade. Moderate water. Unbranched trunk up to 8' tall. Hardy to -0&deg;F. Origin: Georgia and Mississippi.</p>",images/YuccaRecurvifolia_WC_T.JPG,images/YuccaRecurvifolia_WC_L.jpg,9,0,0,0.00,0.00,0.00,No,No,,"Yucca Recurvifolia, Soft Leaf Yucca
",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"Yucca Recurvifolia, Soft Leaf Yucca",No
49,,Yucca rostrata (Beaked yucca),"<p>Yucca rostrata (Beaked yucca, Big bend yucca Sunset: 7-24; USDA:8-12. Full sun. Little water. Tree yucca, growing slowly to 12' tall. Hardy to 10&deg;F. Origin: southern Texas, northern Mexico</p>",images/Yuccarostrata_7_T.jpg,images/Yuccarostrata_7_L.jpg,9,0,0,0.00,0.00,0.00,No,No,,"Yucca rostrata (Beaked yucca
",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Yucca Rostrata,No
50,,Yucca rigida (Blue yucca),"<p>Yucca rigida (Blue yucca, Palmilla) 7-24, 26-32; USDA:8-10. Full sun to light shade. Little water. Trunk up to 15' tall; 6' spread. Hardy to 10&deg;F. Origin: Mexico (Chihuahuan desert).</p>",images/YuccaRigida_WC_T.JPG,images/YuccaRigida_WC_L.jpg,9,0,0,0.00,0.00,0.00,No,No,,"Yucca Rigida, Blue Yucca, Palmilla)",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"Yucca Rigida, Blue Yucca, Palmilla)",No
51,,Yucca thompsoniana (Big bend yucca),"<p>Yucca thompsoniana  (Big bend yucca), USDA: 7-12. Full sun. Little to moderate water. Tree yucca, growing slowly to 12' tall, many heads. Hardy to 10&deg;F. Origin: Southwestern Texas</p>",images/YuccaThompsoniana_T2.jpg,images/YuccaThompsoniana_L2.jpg,9,0,0,0.00,0.00,0.00,No,No,,Yucca Thompsoniana (Big Bend Yucca),0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Yucca Thompsoniana (Big Bend Yucca),No
52,,"Yucca whipplei (Our Lord's candle)","<p>Yucca whipplei (Our Lord's candle). Full sun. Little to moderate water. Tree yucca, growing slowly to 20' tall. Hardy to 12&deg;F. Origin: Southern California, Baja California.</p>",images/YuccaWhippleiWC_T.JPG,images/YuccaWhippleiWC_L.jpg,9,0,0,0.00,0.00,0.00,No,No,,"Yucca Whipplei, Our Lord's Candle",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"Yucca Whipplei, Our Lord's Candle",No
53,,Dasylirion wheeleri (Desert spoon),"<p>Dasylirion wheeleri (Desert spoon). Sunset: 10-24; USDA: 7b-11. Full sun. Heat tolerant. Low water. Treelike growth to 10' tall, 5' in diameter. Hardy to 5&deg;F. Origin: Arizona, New Mexico, western Texas, Northwest Mexico.</p>",images/Dasylirionwheeleri_T.jpg,images/Dasylirionwheeleri_L2.jpg,9,16,79,0.00,0.00,0.00,No,No,,Dasylirion Wheeleri  Desert Spoon,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Dasylirion Wheeleri  Desert Spoon ,No
55,,Nolina microcarpa (Beargrass),<p>Nolina microcarpa (Beargrass /&nbsp; Sawgrass)</p>,,,9,0,0,0.00,0.00,0.00,No,No,,"Nolina Microcarpa (Beargrass, Sawgrass)",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"olina Microcarpa (Beargrass, Sawgrass)",No
56,,Agave colorata (Mescal ceniza),"<p>Agave colorata (Mescal ceniza). Sunset: 12-24; USDA: 9-10. Full sun, heat tolerant. Hardy to 18&deg;F. Grows to 2' tall - 3' wide. Infrequent water. Native to Mexico.</p>",images/AgaveColorata.jpg,,1,79,16,0.00,0.00,0.00,No,No,,Agave Colorata  Mescal Ceniza ,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Colorata  Mescal Ceniza ,No
57,,Agave decipiens  (False sisal),"<p>Agave decipiens (False sisal). Sunset: 12-24; USDA: 9-10. Full sun to light shade. Heat tolerant. Hardy to 18&deg;F. Grows to 5' tall - 4' wide. Infrequent water. Native to Mexico and Southern FL.</p>",images/Agave_decipiensT.jpg,images/Agave_decipiens.jpg,1,16,79,0.00,0.00,0.00,No,No,,"Agave Decipiens (False Sisal)
",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Decipiens (False Sisal),No
58,,Agave desmetiana (Smooth agave),"<p>Agave desmetiana (Smooth agave). 13-24; USDA: 8-10. Semi hardy in Phoenix to 28&deg;F. Full sun to light shade. Grows to 4' tall; 4' wide. Native to Mexico.</p>",images/AgaveDesmentianaT.jpg,images/AgaveDesmentiana.jpg,1,16,79,0.00,0.00,0.00,No,No,,Agave desmetiana (Smooth agave),0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave desmetiana (Smooth agave). ,No
59,,Agave desmettiana variegata,"<p>Agave desmettiana variegata. Sunset: 13-24; USDA: 8-10. Semi hardy in Phoenix to 28&deg;F. Full sun to light shade. Grows to 4' tall; 4' wide. Native to Mexico.</p>",images/AgaveDesmVar_T.jpg,images/AgaveDesmVar_L.jpg,1,79,16,0.00,0.00,0.00,No,No,,"Agave desmettiana Variegata, variegated tropical agave",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave desmettiana variegata tropical agave,No
61,,Agave filifera (Thread-leaf),"<p>Agave filifera (Thread-leaf) Sunset: zone 12-24; USDA: zone 8b-11. Full sun, heat tolerant. Hardy to 17&deg;F. Grows to 2' tall; 2' wide. Infrequent water. Native to Mexico.</p>",images/Agavefilifera_T.jpg,images/Agavefilifera_L.jpg,1,16,79,0.00,0.00,0.00,No,No,,Agave Filifera (Thread-leaf),0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Filifera (Thread-leaf),No
62,,"Agave filifera 'Durango delight'","<p>Agave filifera 'Durango delight'. Compact clone from the Agave filifera. Clustering rosettes, each 12"" diameter.</p>",images/Agavefilifera_durango_T.jpg,images/Agavefilifera_durango_L.jpg,1,16,79,0.00,0.00,0.00,No,No,,Agave Filifera var Durango Delight,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Filifera var Durango Delight,No
63,,Agave huachucensis (Agave parryi var. huachucensis),<p>Agave huachucensis (Agave parryi var. huachucensis)</p>,images/Agave_Huachucensis_T.jpg,images/Agave_Huachucensis_L.jpg,1,79,16,0.00,0.00,0.00,No,No,,Agave Huachucensis (Agave Parryi var. Huachucensis),0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Huachucensis (Agave Parryi var. Huachucensis,No
64,,Agave lechuguilla,"<p>Agave lechuguilla. USDA: 7-10. Full sun, heat tolerant. Hardy to 0&deg;F. Grows to 2' tall; 2' wide. Infrequent water. Native to Texas, Mexico</p>",images/AgaveLechuguilla_T.jpg,images/AgaveLechuguilla_L.jpg,1,16,79,0.00,0.00,0.00,No,No,,Agave Lechuguilla,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Lechuguilla,No
65,,Agave murpheyi,"<p>Agave murpheyi (Sunset: 10-24; USDA: 8-10). Full sun, heat tolerant. Hardy to 10&deg;F. Grows to 5' tall - 4' wide. Infrequent water. Native to Central Arizona, Mexico.</p>",images/AgaveMurpheyi_T.jpg,images/AgaveMurpheyi_L.jpg,1,79,16,0.00,0.00,0.00,No,No,,Agave Murpheyi ,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Murpheyi ,No
66,,Agave neomexicana,"<p>Agave neomexicana (Mescal agave) USDA: 5-10). Full sun, heat tolerant. Hardy to -20&deg;F. Grows to 20"" tall - 30"" wide. Infrequent water. Native to Texas, New Mexico, Mexico</p>",images/CS_agave_neomexicana_T.jpg,images/CS_agave_neomexicana_L.jpg,1,16,79,0.00,0.00,0.00,No,No,,Agave Neomexicana (Mescal Agave),0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave neomexicana (Mescal Agave),No
67,,Agave lophantha (Agave uncinata),"<p>Agave lophantha (Agave uncinata). USDA: 9b-11. Full sun. Heat tolerant. Hardy to 26&deg;F. Clustering to to 2' tall; 4' wide; Little water. Native to Mexico.</p>",images/Agavepolyacantha_T.jpg,images/Agavepolyacantha_L.jpg,1,79,16,0.00,0.00,0.00,No,Yes,,Agave lophantha var. Polyacantha (Agave Uncinata),0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave lophantha (Agave Uncinata,No
68,,Agave scabra,"<p>Agave scabra (USDA: 7-10). Full sun. Heat tolerant. Hardy to 10&deg;F. Grows to 3' tall; 4' wide; Little water. Native to Eastern Mexico, Guatemala, Honduras, El Salvador.</p>",images/Agave_scabra_T.jpg,images/Agave_scabra_L.jpg,1,16,79,0.00,0.00,0.00,No,No,,Agave Scabra,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Scabra,No
69,,Agave sisalana,"<p>Agave sisalana (Sisal agave). USDA: 9b-11. Full sun. Heat tolerant. Little water. Hardy to 25&deg;F. Grows to 6' tall; 6' wide. Native to Mexico.</p>",images/AgaveSisalana_T.jpg,images/AgaveSisalana_L.jpg,1,79,16,0.00,0.00,0.00,No,No,,Agave Sisalana,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Sisalana,No
70,,Agave utahensis,"<p>Agave utahensis (USDA: 6-10). Full sun, heat tolerant. Little water. Hardy to -10&deg;F. Small clumping rosettes, up to 18"" tall.. Origin: Arizona, Utah, Nevada.</p>",images/Agave_Utahensis_T.JPG,images/Agave_Utahensis_L.JPG,1,16,79,0.00,0.00,0.00,No,No,,Agave Utahensis,0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave Utahensis,No
71,,Agave victoriae-reginae (Queen victoria agave),"<p>Agave victoriae-reginae (Queen Victoria Agave). Sunset: 10-13,15-17,21-30; USDA: 9-12 Full sun. Heat tolerant. Little water. Hardy to 12&deg;F. Compact, slow growth to 8"" tall; 16"" wide. Native to Nuevo Leon, Chihuahua, Mexico.</p>",images/AgaveVictoriaeReginea_T.jpg,images/AgaveVictoriaeReginea_L.jpg,1,16,79,0.00,0.00,0.00,No,No,,Agave victoriae-reginae (Queen Victoria Agave),0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Agave victoriae-reginae (Queen Victoria Agave),No
72,,Agave vilmoriniana (Octopus),"<p>Agave vilmoriniana (Octopus agave). Sunset: 12-24; USDA: 9-11. Full sun to light shade. Heat tolerant. Little water. Hardy to 20&deg;F. Grows to 3'; tall 4' wide. Native to Nuevo Leon, Chihuahua, Mexico.</p>",images/AgaveVilmoriniana_T.JPG,images/AgaveVilmoriniana_L.JPG,1,16,79,0.00,0.00,0.00,No,Yes,,"Agave Vilmoriniana, Octopus agave
",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"Agave Vilmoriniana, Octopus agave",No
73,,Agave weberi,"<p>Agave weberi (USDA: 8b-11). Full sun. Heat tolerant. Little water. Hardy to 12&deg;F. Grows to 5'; tall 8' wide. Native to Texas, Mexico.</p>",images/Agaveweberi_T.jpg,images/Agaveweberi_L.jpg,1,79,16,0.00,0.00,0.00,No,No,,"Agave Weberi, webers agave",0,0,,0.00,No,2008-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"Agave Weberi, webers agave",No
74,,Beaucarnea recurvata (Ponytail palm),"<p>Beaucarnea recurvata (Ponytail palm) Sunset: 11,13, 16-27; USDA: 9-10. Prefers light shade in Phoenix. Heat tolerant. Little to moderate water. Hardy to 23&deg;F. Grows to 15' tree. Origin: Central to southeastern Mexico. 16"" plant with a 5"" plus trunk</p>",images/BeaucarneaRecurvataT.jpg,images/BeaucarneaRecurvata.jpg,16,79,0,0.00,0.00,0.00,No,No,,"Beaucarnea Recurvata (Ponytail Palm, Bottle Palm)",0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Beaucarnea Recurvata (Ponytail Palm, Bottle Palm)",No
75,,Mammillaria apozilensis v. saltensis (Golden Ball),<p>2 gallon bare root</p>,,,13,28,0,0.00,0.00,0.00,No,No,,Mammillaria Apozilensis v. Saltensis (Golden Ball),0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Mammillaria Apozilensis v. Saltensis (Golden Ball),No
76,,Mammillaria geminispina,"<p>Mammillaria geminispina. USDA: 10. Light shade. Little water. Hardy to 28&deg;F. Cylindrical 2-3' wide mound, each stem up to 4"" diameter. Origin: Central Mexico.</p>",images/MammillariaGeminispinaWC_T.JPG,images/MammillariaGeminispinaWC_L.jpg,28,13,0,0.00,0.00,0.00,No,No,,"Mammillaria Geminispina, Cactus elegans, Neomammillaria neo-elegans, Neomammillaria elegans, Mammill",0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Mammillaria Geminispina, Cactus elegans, Neomammil",No
77,,Mammillaria microcarpa (Pincushion),"<p>Mammillaria microcarpa (Mammillaria grahamii). Sunset: 8-24; USDA: 8-10. Light shade. Heat tolerant. Little water. Hardy to 10&deg;F. Cylindrical barrel grows to 6"" tall; Solitary or forming mounds. Origin: California to Texas, northwestern Mexico.</p>",images/MammillariamicrocarpaPB_T.jpg,images/MammillariamicrocarpaPB_L.jpg,28,13,79,0.00,0.00,0.00,No,No,,Mammillaria Microcarpa (Pincushion),0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Mammillaria Microcarpa (Pincushion),No
78,,"Mammillaria parkinsonii (Owl's eyes)","<p>Mammillaria parkinsonii (Owl's eyes). USDA: 9b-11. Light shade. Little water. Hardy to 25&deg;F. Cylindrical barrel grows to 10' tall; 20"" wide, forming mounds. Origin: Mexico.</p>",images/Mammillariaparkinsonii_2_T.jpg,images/Mammillariaparkinsonii_2_L.jpg,13,28,0,0.00,0.00,0.00,No,No,,"Mammillaria Parkinsonii (Owl's Eyes)",0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Mammillaria Parkinsonii (Owl's Eyes)",No
79,,Seeds Acacia aneura (Mulga),"<p>Acacia aneura (Mulga). Tolerates reflected heat, Hardy to 15&deg;F. Evergreen shrub or small tree, grows slowly to 15' tall by 10' in spread. Little water once established. Origin: Australia. 1,800 seeds per oz.</p>",images/AcaciaaneuraWC_T.JPG,images/AcaciaaneuraWC_L.jpg,26,27,458,0.00,0.00,0.00,No,No,2,"Acacia aneura, Mulga seeds",106,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Acacia aneura, Mulga seeds",No
80,,Seeds Acacia berlandieri (Guajillo),"<p>Acacia berlandieri (Guajillo). Tolerates heat, frost hardy, evergreen in mild winters. Chihuahuan desert native. Shrub or small tree. Grows to 15' tall and 10' wide. Drought hardy, needs good drainage. Approx. 75 seeds per oz.</p>",images/Acaciaberlandieri_WC_T.JPG,images/Acaciaberlandieri_WC_L.jpg,26,27,458,0.00,0.00,0.00,No,Yes,,"Acacia berlandieri, Guajillo seeds",106,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Acacia berlandieri, Guajillo seeds",No
81,,Seeds Acacia constricta (White thorn acacia),"<p>Acacia constricta (White thorn acacia). Full sun, hardy to 15&deg;F. Southwestern USA native. Large shrub or small tree, spreading, 8 to 15' tall. Little or no water once established. 1400 seeds per oz.</p>",images/AcaciaconstrictaWC_T.JPG,images/AcaciaconstrictaWC_L.jpg,26,458,0,0.00,0.00,0.00,No,Yes,,"Seeds Acacia constricta, White Thorn Acacia ",0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"seeds Acacia constricta,  White Thorn Acacia ",No
82,,Seeds Acacia greggii (Cat claw acacia),"<p>Acacia greggii (Cat claw acacia). Tolerates reflected heat. Hardy to 0&deg;F. Southwestern USA native. Deciduous, large shrub or small tree, fast growing from 8 to 20' tall. Drought tolerant, looks better with occasional watering. 270 seeds per oz.</p>",images/AcaciagreggiiWC_T.JPG,images/AcaciagreggiiWC_L.jpg,27,26,458,0.00,0.00,0.00,No,Yes,,"Acacia greggii, cat claw acacia",0,0,,0.00,Yes,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Acacia greggii , cat claw acacia",No
83,,Seeds Acacia redolens,"<p>Acacia redolens. Standard form, taller than the Acacia redolens <em>prostata</em>.  Used as a groundcover, good on slopes. Full sun, sprawling shrub evergreen 2-5' tall; 6-12' wide. Fast growth rate. Small yellow flowers. Woody trunks. Drought, heat tolerant. Hardy to 20°F or lower. Native to Australia. Approx. 3500 seeds per oz. (approx. 130 seeds per gram)</p>",images/AcaciaRedolensv.Prostrata_WC_T.JPG,images/AcaciaRedolensv.Prostrata_WC_L.jpg,27,26,458,-2.00,0.00,0.00,No,No,,Acacia redolens,0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Acacia redolens,No
4179,,"Seeds Echeveria guerrerensis, Ixtaban de la Sa","<p>Echeveria guerrerensis, Ixtaban de la Sa.</p>",,,378,50,32,0.00,0.00,0.00,No,Yes,,"ECHEVERIA guerrerensis, Ixtaban de la Sa",0,0,,0.00,No,2014-03-15T07:00:00.000Z,0.00,0.0000,0,,,,,"ECHEVERIA guerrerensis, Ixtaban de la Sa",No
84,,Seeds Acacia salicina (Willow acacia),"<p>Acacia salicina (Willow acacia). Single or multi-stemmed tree. Grows rapidly from 20-40' tall, 10-20' wide. Leaves form narrow strips. Branches weep. Hardy to 20&deg; F. Australian native. 750 seeds per oz.</p>",images/AcaciaSalicinaWC_T.JPG,images/AcaciaSalicinaWC_L.jpg,458,26,106,0.00,0.00,0.00,No,Yes,,"Acacia Salicina, Willow Acacia",0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Acacia Salicina, Willow Acacia",No
85,,Astrophytum ornatum,"<p>Astrophytum ornatum (Bishops cap). Sunset: 11-13,18-21; USDA: 9b-10. Light shade. Heat tolerant. Little water. Hardy to 20&deg;F. Solitary barrel grows to 4' tall; 10"" in diameter. Origin: Vista Hermosa/Queretaro/Mexico</p>",images/Astrophytum_Ornatum_T.jpg,images/Astrophytum_Ornatum_L.JPG,31,35,127,0.00,0.00,0.00,No,Yes,,Astrophytum Ornatum (Bishops head),0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Astrophytum Ornatum (Bishops head),No
86,,(a) ALL Cactus Varieties Mix,"<p>ALL CACTI VARIETIES MIX. A very diverse assortment of cacti seeds including: Cereus, Golden Barrel, Parodia, Hedgehogs, Mammillarias, Melocactus, Notocactus, Opuntias, Organ pipes, Ferocactus, Gymnocalycium, Trichocereus, Saguaro and more.</p>",images/CactusSeedvarietiesmixT.JPG,images/cactus-garden-L.jpg,31,0,60,0.00,0.00,0.00,No,Yes,,"Seeds CACTI  varieties MIX cacti seed
assortment",63,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds CACTI  varieties MIX cacti seed assortment,No
87,,Seeds Bijlia cana,<p>Bijlia cana.</p>,images/Bijliacana_T.jpg,images/Bijliacana_L.jpg,32,47,64,0.00,0.00,0.00,No,Yes,,Bijlia cana,349,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Bijlia cana,No
3241,,Seeds Avonia papyracea,<p>Avonia&nbsp;papyracea.</p>,,,121,32,346,0.00,0.00,0.00,No,No,1,Seeds Avonia papyracea,0,0,,0.00,No,2011-02-24T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Avonia papyracea,No
88,,Carnegiea gigantea,"<p>Carnegia gigantea (Saguaro). Sunset: 11-13,18-21; USDA: 9-10. Full sun. Heat tolerant. Little water. Hardy to 15&deg;F. Grows to 50' tall. Native to the Sonoran desert of southwestern USA and Sonora state in Mexico. Seeds colected near Keary AZ. (approx. 20000 seeds per oz.)</p>",images/Carnegiagigantea_T.jpg,images/Carnegiagigantea_L.jpg,31,36,60,0.00,0.00,0.00,No,Yes,,"Seeds Carnegiea Gigantea, sahuaro, Saguaro",139,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Seeds: Carnegiea Gigantea, sahuaro, Saguaro) ",No
89,,Coryphantha species mix,"<p>Coryphantha species mixed varieties. Cornifera, delaetiana, difficilis, echinoidea, gladiispina, macromeris, radians, werdermannii and others.</p>",images/Coryphantha_WC_T.jpg,images/Coryphantha_WC_L.jpg,31,36,63,0.00,0.00,0.00,No,No,,Seeds Corypantha species mix,153,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Corypantha species mix,No
90,,Echinocactus grusonii,"<p>Echinocactus grusonii (Golden barrel cacti). Sunset: 11-24; USDA: 9-12. Full sun. Regular water summer. Hardy to 24&deg; F. Grows slowly to 3' tall; 4' wide or more. Origin: Mexico.</p>",images/golden_barrel_T.jpg,images/golden_barrel_L.jpg,31,37,60,0.00,0.00,0.00,No,Yes,,"Echinocactus Grusonii, Golden Barrel",159,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Echinocactus Grusonii, Golden Barrel",No
91,,Ferocactus herrerae,"<p>Ferocactus herrerae (USDA: 9-11). Full sun. Heat tolerant. Little or no water. Hardy to 20&deg;F. Solitary barrel grows to 6' tall; 16"" diameter. Orange to red flowers, large yellow fruit. Origin: Mexico</p>",images/Ferocactus_HerreraeWC_T.jpg,images/Ferocactus_HerreraeWC_L.jpg,28,7,79,0.00,0.00,0.00,No,No,,"Ferocactus Herrerae Ferocactus  Wislizenii ssp Herrerae (aka Ferocactus Wislizenii Herrerae)
",0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Ferocactus Herrerae (aka Ferocactus Wislizenii Her,No
92,,Ferocactus pringlei,"<p>Ferocactus pringlei (Mexican fire barrel) USDA: 9b-11. Full sun. Heat tolerant. Little or no water. Hardy to 32&deg;F. Grows to 2' diameter; 2' tall. Native Central Mexico.</p>",images/FerocactusStainesii.jpg,,7,28,0,0.00,0.00,0.00,No,No,,Ferocactus pringlei (Mexican fire barrel),0,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Ferocactus Pringlei,No
94,,Ferocactus wislizenii,"<p>Ferocactus wislizenii (Fishhook barrel). Sunset: 8-24; USDA: 9-11. Full sun. Heat tolerant. Little or no water. Hardy to 5&deg;F. Solitary barrel grows to 6' tall; 2' diameter. Native to Arizona, northern Mexico. Shipped bare root.</p>",images/FerocactuswislizeniiT.JPG,images/FerocactusWislizenii_L.jpg,7,28,79,0.00,0.00,0.00,No,Yes,,"barrel cacti, Ferocactus Wislizenii, Fishhook Barrel",539,0,,0.00,No,2008-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Ferocactus Wislizenii, Fishhook Barrel",No
2305,,Frailea pumila v. major,<p>Frailea pumila v. major.</p>,,,38,31,177,0.00,0.00,0.00,No,Yes,,Seeds Cacti Frailea pumila v. major ,0,0,,0.00,No,2010-06-19T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Frailea pumila v. major ,No
2112,,Seeds Agave montana,"<p>Agave montana (Mountain Agave). This solitary agave does not produce offshoots or pups. Native of northeastern Mexico found at elevations up to 9,000 feet. Very tolerant of cold, heat, drought, and poor soils. Can be planted in full sun, partial shade is recommended for low desert plantings. Tolerates temperatures down to 10 deg F. USDA Zone 7.</p>",images/Agavemontana_T.JPG,images/Agavemontana_L.JPG,121,32,291,0.00,0.00,0.00,No,Yes,,Seeds Agave montana,0,0,,0.00,No,2010-02-05T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Agave montana,No
2113,,Acanthocalycium aurantiacum,<p>Acanthocalycium aurantiacum</p>,,,35,31,114,0.00,0.00,0.00,No,No,,Seeds Cacti Acanthocalycium aurantiacum,0,0,,0.00,No,2010-02-06T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Acanthocalycium aurantiacum,No
96,,Seeds Acacia smallii (Sweet acacia),"<p>Acacia smallii (Sweet acacia). Syn: Acacia farnesiana. Heat tolerant tree. Matures to 15' - 30' tall; 15 - 20' wide. Semi-Deciduous. Fragrant flowers. Rapid growth with regular watering. Hardy to 15&deg; F. 450 seeds per oz.</p>",images/AcaciaSmallii_WC_T.JPG,images/AcaciaSmallii_WC_L.jpg,26,458,106,0.00,0.00,0.00,No,No,,"Acacia Smallii seeds,
Sweet acacia, huisache",0,0,,0.00,No,2008-09-25T07:00:00.000Z,0.00,0.0000,0,,,,,"Acacia Smallii seeds, Sweet acacia, huisache",No
105,,Seeds Asclepias subulata,"<p>Asclepias subulata (Desert milkweed). Sunset: 11-13; USDA: 9-11. Full sun to part sun. Heat tolerant. Low water needs. Evergreen, small shrub grows to 5' tall; 4' spread. Origin: California, Nevada, Arizona and Baja California.</p>",images/AsclepiasSubulata_WC_T.JPG,images/AsclepiasSubulata_WC_L.jpg,26,27,21,0.00,0.00,0.00,No,No,1,"Asclepias Subulata, Desert Milkweed, Ajamente,  rush milkweed",466,580,,0.00,No,2008-09-25T07:00:00.000Z,0.00,0.0000,0,,,,,"Asclepias Subulata, Desert Milkweed, Ajamente,  ru",No
